task_name,model,ndcg_at_1,ndcg_at_3,ndcg_at_5,ndcg_at_10,ndcg_at_20,ndcg_at_100,ndcg_at_1000,map_at_1,map_at_3,map_at_5,map_at_10,map_at_20,map_at_100,map_at_1000,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_100,recall_at_1000,precision_at_1,precision_at_3,precision_at_5,precision_at_10,precision_at_20,precision_at_100,precision_at_1000,mrr_at_1,mrr_at_3,mrr_at_5,mrr_at_10,mrr_at_20,mrr_at_100,mrr_at_1000,nauc_ndcg_at_1_max,nauc_ndcg_at_1_std,nauc_ndcg_at_1_diff1,nauc_ndcg_at_3_max,nauc_ndcg_at_3_std,nauc_ndcg_at_3_diff1,nauc_ndcg_at_5_max,nauc_ndcg_at_5_std,nauc_ndcg_at_5_diff1,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,nauc_ndcg_at_10_diff1,nauc_ndcg_at_20_max,nauc_ndcg_at_20_std,nauc_ndcg_at_20_diff1,nauc_ndcg_at_100_max,nauc_ndcg_at_100_std,nauc_ndcg_at_100_diff1,nauc_ndcg_at_1000_max,nauc_ndcg_at_1000_std,nauc_ndcg_at_1000_diff1,nauc_map_at_1_max,nauc_map_at_1_std,nauc_map_at_1_diff1,nauc_map_at_3_max,nauc_map_at_3_std,nauc_map_at_3_diff1,nauc_map_at_5_max,nauc_map_at_5_std,nauc_map_at_5_diff1,nauc_map_at_10_max,nauc_map_at_10_std,nauc_map_at_10_diff1,nauc_map_at_20_max,nauc_map_at_20_std,nauc_map_at_20_diff1,nauc_map_at_100_max,nauc_map_at_100_std,nauc_map_at_100_diff1,nauc_map_at_1000_max,nauc_map_at_1000_std,nauc_map_at_1000_diff1,nauc_recall_at_1_max,nauc_recall_at_1_std,nauc_recall_at_1_diff1,nauc_recall_at_3_max,nauc_recall_at_3_std,nauc_recall_at_3_diff1,nauc_recall_at_5_max,nauc_recall_at_5_std,nauc_recall_at_5_diff1,nauc_recall_at_10_max,nauc_recall_at_10_std,nauc_recall_at_10_diff1,nauc_recall_at_20_max,nauc_recall_at_20_std,nauc_recall_at_20_diff1,nauc_recall_at_100_max,nauc_recall_at_100_std,nauc_recall_at_100_diff1,nauc_recall_at_1000_max,nauc_recall_at_1000_std,nauc_recall_at_1000_diff1,nauc_precision_at_1_max,nauc_precision_at_1_std,nauc_precision_at_1_diff1,nauc_precision_at_3_max,nauc_precision_at_3_std,nauc_precision_at_3_diff1,nauc_precision_at_5_max,nauc_precision_at_5_std,nauc_precision_at_5_diff1,nauc_precision_at_10_max,nauc_precision_at_10_std,nauc_precision_at_10_diff1,nauc_precision_at_20_max,nauc_precision_at_20_std,nauc_precision_at_20_diff1,nauc_precision_at_100_max,nauc_precision_at_100_std,nauc_precision_at_100_diff1,nauc_precision_at_1000_max,nauc_precision_at_1000_std,nauc_precision_at_1000_diff1,nauc_mrr_at_1_max,nauc_mrr_at_1_std,nauc_mrr_at_1_diff1,nauc_mrr_at_3_max,nauc_mrr_at_3_std,nauc_mrr_at_3_diff1,nauc_mrr_at_5_max,nauc_mrr_at_5_std,nauc_mrr_at_5_diff1,nauc_mrr_at_10_max,nauc_mrr_at_10_std,nauc_mrr_at_10_diff1,nauc_mrr_at_20_max,nauc_mrr_at_20_std,nauc_mrr_at_20_diff1,nauc_mrr_at_100_max,nauc_mrr_at_100_std,nauc_mrr_at_100_diff1,nauc_mrr_at_1000_max,nauc_mrr_at_1000_std,nauc_mrr_at_1000_diff1,main_score,hf_subset,languages
PublicHealthQA,./medical-bge-base-v0-mix3,0.71512,0.79201,0.81327,0.83038,0.83762,0.84094,0.84177,0.71512,0.77422,0.78585,0.79302,0.79495,0.79545,0.79549,0.71512,0.84302,0.89535,0.94767,0.97674,0.99419,1.0,0.71512,0.28101,0.17907,0.09477,0.04884,0.00994,0.001,0.7151162790697675,0.7742248062015503,0.7858527131782945,0.7930209486895532,0.7949539639946617,0.795444332798984,0.7954880467349867,0.40727051473878406,-0.012171665908866479,0.6039657430568971,0.45491721638005617,-0.10650530766960915,0.5939158171603274,0.4859362674234864,-0.0912335872908304,0.5667599417587916,0.48366695930023273,-0.06098360711754529,0.5765751740781909,0.467908428526622,-0.0248675392464019,0.5768812315463979,0.4635696834005701,-0.0452867491177466,0.5758940450066312,0.4604729157606394,-0.05132110265622269,0.5824512879116808,0.40727051473878406,-0.012171665908866479,0.6039657430568971,0.44437115053255144,-0.08036113505832214,0.5978232183409374,0.45941469777200256,-0.07076498007089495,0.5847119676991588,0.45702033608653964,-0.05983241298552005,0.5887189324343675,0.4536759490055324,-0.05156475633948921,0.5886219808322792,0.4528242833365787,-0.053927016901971325,0.5884714737331047,0.45269468601458746,-0.054176637115012985,0.5887434792405211,0.40727051473878406,-0.012171665908866479,0.6039657430568971,0.49427557020664203,-0.2080061788308449,0.5780769643177364,0.6323322234905895,-0.19716208161685495,0.462768582947853,0.7677465515301327,-0.024240565079328355,0.4500440262144053,0.7072928205855282,0.8980667161675324,0.3178068891971112,1.0,1.0,-0.559968989151095,,,,0.40727051473878406,-0.012171665908866479,0.6039657430568971,0.49427557020664115,-0.20800617883084532,0.5780769643177356,0.6323322234905886,-0.197162081616853,0.4627685829478521,0.7677465515301277,-0.024240565079330166,0.4500440262144054,0.7072928205855249,0.8980667161675341,0.31780688919710465,1.0,1.0,-0.559968989151172,1.0,1.0,1.0,0.40727051473878406,-0.012171665908866479,0.6039657430568971,0.44437115053255144,-0.08036113505832214,0.5978232183409374,0.45941469777200256,-0.07076498007089495,0.5847119676991588,0.45702033608653964,-0.05983241298552005,0.5887189324343675,0.4536759490055324,-0.05156475633948921,0.5886219808322792,0.45283305184707784,-0.05391012768369655,0.5884709243664235,0.4527024840619141,-0.05416161712690543,0.5887449709922444,0.83038,english,eng-Latn
MedicalQARetrieval,./medical-bge-base-v0-mix3,0.60059,0.6948,0.71842,0.73609,0.74726,0.7571,0.76108,0.60059,0.67212,0.68528,0.69274,0.69597,0.69736,0.69753,0.60059,0.76025,0.81738,0.87109,0.91406,0.9668,0.99707,0.60059,0.25342,0.16348,0.08711,0.0457,0.00967,0.001,0.6005859375,0.672119140624998,0.6852783203124988,0.6927424355158718,0.6959771023016844,0.6973634337344752,0.6975305302812952,0.4305588273399351,-0.019649790643031597,0.7163270464153144,0.4489034587835447,-0.04908042603468497,0.6642096176043066,0.44761793836848207,-0.05601564173053688,0.6550711348344984,0.4602589875031364,-0.05758014318601721,0.6514005369587837,0.4638818048134012,-0.05070618470537291,0.6558359813239436,0.4594881835597309,-0.04594630828548456,0.6621628429227832,0.45358293225048196,-0.04351639225749426,0.66484523208576,0.4305588273399351,-0.019649790643031597,0.7163270464153144,0.44311114923588185,-0.03892407288663727,0.6778179483865744,0.44222016421236054,-0.04186719502485404,0.6735253816270746,0.4468237146632811,-0.04198715403470329,0.6725498897826351,0.44756709154226965,-0.04015242927152433,0.6737479900604022,0.4470155449541898,-0.03943156817292252,0.6744850475479447,0.44681802537365395,-0.039275743115142994,0.6745529470523599,0.4305588273399351,-0.019649790643031597,0.7163270464153144,0.470246539970953,-0.08690075998967257,0.615375483510977,0.4714569798934037,-0.1211207291059531,0.5732013963672978,0.5484165178916789,-0.1548758365084801,0.5237434132750916,0.6230664294652173,-0.13291204018735364,0.5108148519629959,0.7282600077899666,-0.11766734866191852,0.4978835405718779,0.40446389258275506,0.09219319211042891,0.33729803094108896,0.4305588273399351,-0.019649790643031597,0.7163270464153144,0.4702465399709527,-0.08690075998967206,0.6153754835109769,0.47145697989340246,-0.12112072910595403,0.5732013963672966,0.5484165178916768,-0.15487583650848236,0.5237434132750913,0.6230664294652134,-0.13291204018735547,0.5108148519629937,0.7282600077899646,-0.11766734866192494,0.4978835405718813,0.4044638925827804,0.09219319211040564,0.3372980309411246,0.43298869697307696,-0.015393665577132152,0.7163270464153144,0.44542698773866174,-0.036597342060011244,0.6778179483865744,0.44466529414581446,-0.039451112854245136,0.6735253816270746,0.44884838425749063,-0.03943420615098981,0.6725498897826351,0.44964175095951486,-0.037555947061838,0.6737696071396693,0.4491014830000178,-0.03681973197574601,0.6745072607101296,0.4489054341211889,-0.03666236593493079,0.6745751927629825,0.73609,default,eng-Latn
TRECCOVID,./medical-bge-base-v0-mix3,0.71,0.75246,0.73162,0.72667,0.71528,0.57737,0.52858,0.00216,0.00622,0.00963,0.01854,0.03422,0.11058,0.26842,0.00216,0.00666,0.01042,0.02096,0.04007,0.14495,0.50144,0.8,0.82,0.784,0.784,0.766,0.5938,0.23158,0.8,0.89,0.89,0.8933333333333334,0.8933333333333334,0.8933333333333334,0.8933333333333334,0.34099346952763593,0.321421091712203,0.2254250518820322,0.36225745109726654,0.41326290800054677,0.23385234353688023,0.3978293571652627,0.4524604003232262,0.2245752704664715,0.3910363400309755,0.55133692612017,0.21157761045614207,0.342672412089977,0.5593085356420977,0.13183090498012157,0.34510274750789877,0.7123071708330814,0.09076853536991007,0.3310314167581263,0.7096902344691113,0.1106135049781017,0.2801439994751367,0.04634362865726158,0.2859542460731596,0.3253806338969688,0.1496115219670536,0.32485730070962426,0.3883226620954463,0.17341884166774674,0.3465830086405601,0.37119630428781625,0.22921595812295578,0.29086028624083843,0.3558542593929534,0.2520155023598435,0.22540533773690602,0.42251357703528764,0.5065595747317865,0.17267715380935872,0.3562084520517249,0.7127633587573035,0.06382724865790736,0.2801439994751367,0.04634362865726158,0.2859542460731596,0.29397845764420727,0.11763540445692648,0.3225069170339976,0.3553230855592098,0.13377078825951402,0.3394043701886086,0.3077696588451847,0.1532511343616333,0.2813646969148602,0.27901274085868927,0.15137426068679477,0.21978941723481848,0.33975300795721547,0.36062365699129106,0.1942518510825056,0.247737220108453,0.573430509613015,0.08359487282880884,0.513936063936064,0.24490509490509488,0.24720279720279703,0.48979423188166266,0.5681968432360955,0.29055449962812924,0.5135816756556103,0.5088652095115397,0.29460445007314934,0.4691539090802859,0.6084784387051555,0.187156713801567,0.38336568793982073,0.5774842271293383,0.07647415675806964,0.3406837107576098,0.7003761790263487,0.04507469242298654,0.08924749940121034,0.4741166302336654,-0.14702455756903415,0.513936063936064,0.24490509490509488,0.24720279720279703,0.5609150798664392,0.2558433354390396,0.2931143398610237,0.5609150798664392,0.2558433354390396,0.2931143398610237,0.5462980231257004,0.2524400099465364,0.2788294168842479,0.5462980231257004,0.2524400099465364,0.2788294168842479,0.5462980231257004,0.2524400099465364,0.2788294168842479,0.5462980231257004,0.2524400099465364,0.2788294168842479,0.72667,default,eng-Latn
NFCorpus,./medical-bge-base-v0-mix3,0.48452,0.42805,0.40133,0.37059,0.34472,0.33779,0.42972,0.06946,0.10819,0.12324,0.14357,0.15938,0.18119,0.19638,0.06946,0.11535,0.13794,0.17807,0.21688,0.32844,0.66474,0.50464,0.39732,0.34241,0.27399,0.20015,0.08455,0.02155,0.5077399380804953,0.5655314757481941,0.5768317853457172,0.58515774730945,0.5881416825593421,0.5899626798378887,0.5904894204576053,0.41803881040178836,0.30771999959617086,0.36160766722420673,0.4126032781482445,0.2850654146024994,0.24277330193471844,0.40473966492332175,0.3050518031314101,0.21497924344787767,0.3735808206834387,0.32512098074599494,0.19396055129401818,0.36331424709243676,0.3289660034679774,0.20560840135408603,0.38944105460136524,0.338410637655775,0.2271075947926047,0.42894032953348926,0.3847869839204812,0.23004425194782754,0.08447359686076907,-0.1051573028398652,0.5018726789242814,0.13918214980505333,-0.039521217663351184,0.4442677887703861,0.16436801058486591,-0.007219350851424789,0.40113126260863613,0.19527276912389602,0.055059727509723586,0.33678775010795625,0.22373003346211112,0.10630486260453337,0.30142827951977075,0.2573434881670267,0.17420860610260405,0.2770036437113619,0.26596940945358183,0.20801496606782177,0.26030844511208373,0.08447359686076907,-0.1051573028398652,0.5018726789242814,0.1421238401466225,-0.036059703195461174,0.4239820834335932,0.15719642446106272,-0.0007424283511112313,0.3633363603160634,0.18521815545471132,0.07786077470388322,0.27697928346267925,0.22349212570337676,0.15372692428743862,0.22713034934486637,0.2898149560085478,0.28784460149796703,0.1772763258020178,0.2029001834182834,0.3010616858432089,0.07545031552438522,0.4393110179758041,0.307979013409613,0.35934372345563853,0.4252076307110079,0.32433839783288804,0.11521069601664202,0.3981734467586932,0.370330452204526,0.02798254540551228,0.3525693143987167,0.42428389028792496,-0.07961693514427386,0.31071253110289326,0.4475609874378835,-0.1135710769096098,0.22007216724201534,0.460929929253342,-0.1596140181561152,0.07817974295186983,0.3363345083696298,-0.19325436362384354,0.43752256740187034,0.3012173976799007,0.3515828190437467,0.48210672307985364,0.32940253474800735,0.3385295635738965,0.4791546412932098,0.338411642123502,0.33042656677420446,0.48511107546890153,0.34241688066334164,0.3241826471987129,0.4844641736467855,0.34257030233100916,0.3248417503874597,0.4851057905505723,0.34303523884236814,0.32542931199835307,0.48460193266895474,0.34267318525717777,0.32533737616671643,0.37059,default,eng-Latn
ArguAna,./medical-bge-base-v0-mix3,0.40185,0.55348,0.59551,0.6368,0.65313,0.66037,0.66096,0.40185,0.51553,0.53893,0.55644,0.56101,0.5621,0.56213,0.40185,0.66358,0.76529,0.89047,0.95448,0.99218,0.99644,0.40185,0.22119,0.15306,0.08905,0.04772,0.00992,0.001,0.40540540540540543,0.5164770033191094,0.540587956377432,0.5580821422926698,0.56261495683852,0.5637414963290894,0.5637724937148902,-0.09613066302909556,-0.12158391874978508,0.20607613404243996,-0.062450502964084685,-0.1305916475572055,0.18249901734340168,-0.053171880827140854,-0.12270100219724664,0.18151339598109753,-0.047844342549534256,-0.10766456653993954,0.1891721660379062,-0.047602041890579684,-0.10328243237776873,0.1924062707508734,-0.06087326699963973,-0.11368373226683469,0.18956408267520775,-0.06167235223776461,-0.11446915144858755,0.18919905492733322,-0.09613066302909556,-0.12158391874978508,0.20607613404243996,-0.07314275970497224,-0.12791995182244884,0.18650741882155536,-0.06908675732328005,-0.12359498793551109,0.18590356386135795,-0.06794978298155155,-0.11841878939606545,0.18886663971807227,-0.06826112628999303,-0.11791672504211698,0.1894442952475908,-0.06984457041441108,-0.119208403347305,0.18924252663775415,-0.06986684028607977,-0.11924241160172708,0.18923332216536362,-0.09613066302909556,-0.12158391874978508,0.20607613404243996,-0.025249911335941445,-0.1398105429108333,0.16996789298506743,0.01822360053043306,-0.11765403149030208,0.16454792429192316,0.12450775785626535,-0.0028966425985102835,0.20267819608013118,0.3710220934261752,0.24816710784112905,0.29516498304922906,0.2922126201335256,0.3231146494946516,0.27053222435147517,0.310778518869523,0.48240230405957557,0.18240254724037225,-0.09613066302909556,-0.12158391874978508,0.20607613404243996,-0.02524991133594192,-0.13981054291083395,0.16996789298506665,0.018223600530433086,-0.11765403149030222,0.16454792429192305,0.12450775785626651,-0.0028966425985096794,0.20267819608013354,0.37102209342617476,0.2481671078411307,0.29516498304922784,0.29221262013350685,0.3231146494946461,0.27053222435148716,0.31077851886953717,0.4824023040596186,0.18240254724040242,-0.0981384084464201,-0.12411719727381687,0.19650028047225168,-0.08422697589970655,-0.13176276058616512,0.17098393612546378,-0.07726145109047056,-0.12655506695391588,0.17283113316701212,-0.07511604929353709,-0.11999518808920874,0.1762555206974423,-0.0757377145487812,-0.11970179026625236,0.17640649072336181,-0.07716292730981321,-0.12081440975701273,0.17637253405506936,-0.07718597808517648,-0.12084860041604116,0.1763619676464961,0.6368,default,eng-Latn
PublicHealthQA,BAAI/bge-base-en-v1.5,0.64535,0.75436,0.78288,0.78675,0.79457,0.80501,0.80584,0.64535,0.72771,0.74341,0.74507,0.74746,0.74917,0.74921,0.64535,0.8314,0.90116,0.91279,0.94186,0.99419,1.0,0.64535,0.27713,0.18023,0.09128,0.04709,0.00994,0.001,0.6453488372093024,0.7277131782945736,0.7434108527131783,0.7450719822812846,0.7474639701383887,0.7491628023781605,0.7492096890998411,0.4205071412760652,-0.07106102036301624,0.741369202121666,0.35716234507042033,-0.10268015974375166,0.7177301171665144,0.4187117778903476,-0.005729471091816521,0.7129362201866366,0.41411642287477496,-0.0037350831870502435,0.7082991125137713,0.41586986785079044,-0.006801987492548733,0.7145935060831151,0.40988246413700247,-0.031159750549200203,0.7104361978194138,0.40692056505577223,-0.03633531462269671,0.7168125749432959,0.4205071412760652,-0.07106102036301624,0.741369202121666,0.3773257408120854,-0.0898946297420875,0.7226225087188223,0.40709493298185145,-0.04314198295787894,0.7212250649445469,0.40532806827043916,-0.0426993114341746,0.71959493785484,0.4058145346098936,-0.04400916153256319,0.7213843899749208,0.40483748204802256,-0.047621662604531004,0.7209412935401065,0.4047067295973573,-0.04785181671475117,0.7212226992965042,0.4205071412760652,-0.07106102036301624,0.741369202121666,0.2714966518812439,-0.15854523823090202,0.6984389332481794,0.5140048896732754,0.2623952573027801,0.658848697734299,0.4974050851217265,0.31086385541129447,0.6220652097408723,0.5554935337208575,0.43593988930478217,0.6485900585411102,1.0,1.0,-0.559968989151095,,,,0.4205071412760652,-0.07106102036301624,0.741369202121666,0.27149665188124333,-0.15854523823090094,0.698438933248178,0.5140048896732762,0.26239525730278085,0.6588486977343003,0.4974050851217233,0.3108638554112951,0.6220652097408716,0.5554935337208554,0.4359398893047848,0.6485900585411091,1.0,1.0,-0.559968989151172,1.0,1.0,1.0,0.4205071412760652,-0.07106102036301624,0.741369202121666,0.3773257408120854,-0.0898946297420875,0.7226225087188223,0.40709493298185145,-0.04314198295787894,0.7212250649445469,0.40532806827043916,-0.0426993114341746,0.71959493785484,0.4058145346098936,-0.04400916153256319,0.7213843899749208,0.4048438387419843,-0.04761047337453813,0.7209428796994485,0.4047130890846404,-0.047840622567875045,0.7212242827980668,0.78675,english,eng-Latn
MedicalQARetrieval,BAAI/bge-base-en-v1.5,0.53906,0.65193,0.67557,0.69693,0.70687,0.71778,0.72337,0.53906,0.62427,0.63733,0.64627,0.64903,0.65066,0.65088,0.53906,0.73193,0.78955,0.85498,0.89404,0.95117,0.99463,0.53906,0.24398,0.15791,0.0855,0.0447,0.00951,0.00099,0.5390625,0.6242675781249978,0.6373291015624988,0.6462729802207329,0.6490352610399299,0.6506643203019437,0.6508842029913682,0.34425506816864027,-0.02148587933315712,0.5988586227678574,0.37022850899845383,-0.051505092386993565,0.5342549338375926,0.37756823834435155,-0.053100216886618846,0.5267999773942998,0.38617610810073555,-0.053418168317387216,0.5260017596758683,0.38969779582401487,-0.050243183818436,0.5253443661820865,0.38652042029221484,-0.035070095911507844,0.5326395658518192,0.3800667153638814,-0.03834188892933437,0.5382867083466265,0.34425506816864027,-0.02148587933315712,0.5988586227678574,0.3635016229421421,-0.04165557753628995,0.5512743696706224,0.36706973972070556,-0.04200519685455504,0.548142538616533,0.37042492033767344,-0.041716115738084404,0.5483303728516048,0.3712577470127925,-0.04096865320787247,0.5483853332771997,0.37083715777059534,-0.03911835333770639,0.5493966910701661,0.370598534172097,-0.0391170889352146,0.5495403943322746,0.34425506816864027,-0.02148587933315712,0.5988586227678574,0.3941128324594044,-0.08761322103624561,0.473668529438265,0.4229590242117286,-0.10138601566547309,0.4356680616321119,0.48237016439197317,-0.12344548587841973,0.3961146256579406,0.5417598829201781,-0.11598075726378022,0.3481012565664543,0.6350610791011685,0.17752588912722145,0.3211592211879981,0.6573397120670724,0.5701606017102719,0.5298071623585056,0.34425506816864027,-0.02148587933315712,0.5988586227678574,0.3941128324594046,-0.08761322103624476,0.4736685294382653,0.4229590242117265,-0.10138601566547545,0.43566806163211025,0.482370164391972,-0.12344548587842197,0.3961146256579393,0.5417598829201773,-0.11598075726378125,0.3481012565664549,0.6350610791011658,0.17752588912721978,0.32115922118799795,0.6573397120670685,0.5701606017102556,0.52980716235852,0.34737815191402704,-0.017509736482326642,0.5988586227678574,0.3661296382969845,-0.03937602265002758,0.5512743696706224,0.36978506350053963,-0.03971409579246368,0.548142538616533,0.37276969863122267,-0.039362654790667265,0.5483303728516048,0.3736338167017741,-0.038560304479749626,0.5483887101336472,0.3732267241020648,-0.03669408583159988,0.5494003682993193,0.37299009278286405,-0.03669087938387811,0.5495441246170795,0.69693,default,eng-Latn
TRECCOVID,BAAI/bge-base-en-v1.5,0.65,0.67073,0.67401,0.67183,0.64371,0.53185,0.48788,0.0019,0.00557,0.00908,0.01682,0.02991,0.09623,0.23348,0.0019,0.00599,0.0101,0.01959,0.03624,0.13294,0.4613,0.7,0.73333,0.728,0.73,0.688,0.5492,0.21578,0.7,0.8,0.809,0.8185238095238095,0.8185238095238095,0.8185238095238095,0.8185238095238095,0.5488648384734315,0.5001871592481081,-0.268858328586541,0.4964003085439639,0.5361741133410853,-0.22303398863047574,0.4998209141489285,0.5533411872488674,-0.36219038849682417,0.4579875057981003,0.5321349787481552,-0.43138224600312336,0.39274585285163693,0.5669756604901909,-0.40645953140724356,0.3574490622706709,0.7111914524472572,-0.3299141125959375,0.40531097848453146,0.7313592584387432,-0.2509193522263538,0.3638935949179147,0.12462161287912034,0.06851502270469655,0.34982247268496514,0.14046134297035992,0.0608004460872594,0.36668189171011184,0.14947698733356013,-0.004068864284578603,0.4017602739092939,0.15784510898645968,-0.12096505388141209,0.380986499855746,0.20920745480716912,-0.19151006510148424,0.5055849746904935,0.5565313340541909,-0.297539479778152,0.41851023911996327,0.7652234390106971,-0.26075834018859795,0.3638935949179147,0.12462161287912034,0.06851502270469655,0.3192572115223626,0.10757142009832142,0.05136114235273931,0.3191983159069332,0.09138769451886965,-0.03317471561406914,0.33840505433829665,0.06727959560869565,-0.1259563915794904,0.29818109994074304,0.11010536478907731,-0.16312155546710852,0.44331209703091723,0.40574064730508286,-0.23253827193673862,0.36535491241390683,0.6286743284470228,-0.16314075468026082,0.6617906683480453,0.5063592145559356,-0.12311295262114924,0.5579371474617243,0.5751959563401945,-0.18873342612262803,0.564675636622943,0.5887800484152451,-0.398778359511345,0.5274933190807055,0.5572634954569751,-0.5249599144842334,0.36457867263236393,0.5552146585703633,-0.44394108873974547,0.34777533700260244,0.7211431474111122,-0.31913180456145795,0.1415110114891154,0.5128416194876022,-0.11875192995468542,0.6617906683480453,0.5063592145559356,-0.12311295262114924,0.6761731444170026,0.5116339529442347,-0.07250747432731054,0.6903867838805376,0.5151379963434519,-0.08824704684540724,0.6747832674342645,0.5122551008970772,-0.08556153349643918,0.6747832674342645,0.5122551008970772,-0.08556153349643918,0.6747832674342645,0.5122551008970772,-0.08556153349643918,0.6747832674342645,0.5122551008970772,-0.08556153349643918,0.67183,default,eng-Latn
NFCorpus,BAAI/bge-base-en-v1.5,0.45046,0.42771,0.40478,0.3681,0.34485,0.33721,0.42631,0.06352,0.10554,0.1223,0.14183,0.1579,0.17945,0.19455,0.06352,0.11623,0.14109,0.1756,0.21513,0.332,0.65927,0.47059,0.40454,0.35294,0.27307,0.20294,0.08529,0.02152,0.47368421052631576,0.5479876160990714,0.5616099071207431,0.5670217209690893,0.5700798578525529,0.5722453885427602,0.5726562330754457,0.3710771321380481,0.22005234654039182,0.3977289285569305,0.39627949136699486,0.25790424943122114,0.2607226333302637,0.3955966865420997,0.26365411339702494,0.23541079406649468,0.39040227085197443,0.29491605149372513,0.23065320129169298,0.37658258251008037,0.2953123582252596,0.2435571428958459,0.4062717188591583,0.3082845086524862,0.27007370760739674,0.4495723617087446,0.35738273959100164,0.26622053457239786,0.1483128654261621,-0.1587809930745726,0.5051705984029768,0.18819975586601428,-0.09231619841863421,0.4230908893762032,0.2151991820708231,-0.05686256172731738,0.3932733271185532,0.2557326043050865,0.016524566956528278,0.3577239366694748,0.27714335736388024,0.06472853848441613,0.33969923147549247,0.3029691776989066,0.1353345142274996,0.3070172107365564,0.30977577818847235,0.17389215088394064,0.28382852534526304,0.1483128654261621,-0.1587809930745726,0.5051705984029768,0.18259441040660362,-0.08381513181541018,0.40474458601631924,0.19814210338530755,-0.04666719121879826,0.36556432232555747,0.2448135892409463,0.048944913075309286,0.33714348856823495,0.2657792351366118,0.12260280934735243,0.3190816144744594,0.28828478699447374,0.23853092774839976,0.23867601661026042,0.21637913169719306,0.27402890876428654,0.09603305511459669,0.38608732126864903,0.22895059682555416,0.4110369520808835,0.405219646818493,0.3275671345388847,0.14123802343559314,0.3856979857072173,0.3496832729487362,0.057594382397273214,0.35988147433737433,0.4179496112986956,-0.02298068449255199,0.29472254505762424,0.43199294191072296,-0.06784860991745324,0.191360814506957,0.47765357271049,-0.18112791967163036,0.04898759196356748,0.3667888739330887,-0.24577954660254742,0.3816537324040301,0.22287841004964773,0.4027285950979853,0.4441951269516353,0.2886936682739962,0.3908195675705938,0.4415835237602845,0.2965344609168113,0.3925261844937189,0.4487903054829193,0.298455577310122,0.39436205075585495,0.4499682559723047,0.3002823767227577,0.3936717640283386,0.4493630895184528,0.2996279635059294,0.3925071729359852,0.4489691957594553,0.29934982508866737,0.3924224417385943,0.3681,default,eng-Latn
ArguAna,BAAI/bge-base-en-v1.5,0.40754,0.55717,0.59461,0.63616,0.65131,0.66063,0.6613,0.40754,0.51932,0.54023,0.55773,0.56202,0.56344,0.56347,0.40754,0.66714,0.75747,0.88407,0.9431,0.99147,0.99644,0.40754,0.22238,0.15149,0.08841,0.04716,0.00991,0.001,0.4139402560455192,0.5208629682313899,0.5429113323850182,0.5603739077423295,0.564661930998293,0.5660817425350153,0.5661121884705748,-0.09705499215630589,-0.14726476953035533,0.17346152653542332,-0.05432154580979357,-0.12841084787822227,0.15256475371124711,-0.04356123278888682,-0.12942556865700913,0.15236205846534961,-0.036222943297402846,-0.11284619565817842,0.1657018523692905,-0.04147115653921931,-0.11598700704312062,0.16231721725673165,-0.05281549383775287,-0.12347288098914058,0.1604091882521101,-0.05457945565481172,-0.12457339152558143,0.15919987960292029,-0.09705499215630589,-0.14726476953035533,0.17346152653542332,-0.06690213479396273,-0.13440904793529648,0.15620049317363813,-0.06255283252590663,-0.1355361594910923,0.1557795701081579,-0.060962623117325254,-0.1300413865104607,0.16057318234658585,-0.06259296677860492,-0.13097093150054095,0.15956349246366208,-0.06389635013430676,-0.13164524259533786,0.15934819555197366,-0.06396189194646361,-0.13168797291549253,0.15930478114759905,-0.09705499215630589,-0.14726476953035533,0.17346152653542332,-0.010771302313529425,-0.10744937823276134,0.14108895270570979,0.039774856770459645,-0.10292184602358935,0.14012953903010958,0.16823918613192046,0.037720969433127145,0.22279659689895054,0.2892313928157675,0.13522755012490456,0.23025740175221865,0.4740132817599919,0.345639616995194,0.3211860920443005,0.36308263419153386,0.47721898396760526,-0.03879062992990034,-0.09705499215630589,-0.14726476953035533,0.17346152653542332,-0.010771302313530132,-0.10744937823276193,0.1410889527057097,0.03977485677045894,-0.10292184602358977,0.14012953903010988,0.16823918613191954,0.0377209694331257,0.22279659689895104,0.2892313928157665,0.13522755012490692,0.23025740175221762,0.4740132817600036,0.3456396169952022,0.32118609204433185,0.3630826341915611,0.4772189839676386,-0.038790629929866066,-0.09824591983546396,-0.13914318784294258,0.15610387932529113,-0.08164985279853691,-0.13241573571401533,0.13118224861025093,-0.07404093236468848,-0.1340775377068567,0.1346130730317385,-0.07185174301688693,-0.12807325096717753,0.1396047981645623,-0.07364476417961506,-0.12898192060943495,0.1382786098284509,-0.07501290390362861,-0.12964855554504057,0.13794450668758515,-0.07507962333910836,-0.12969109830101241,0.1378988612808882,0.63616,default,eng-Latn
